SEZIONE,pd_votes,pd_share,top10_preferenze,tipo
539,55,0.12971698113207547,1. CARLA CONSUELO FERMARIELLO (6) | 2. YURI TROMBETTI (6) | 3. FLAVIA RESTIVO (1) | 4. MAURIZIO VELOCCIA (1) | 5. NELLA CONVERTI (1) | 6. PIERO SANDULLI (1) | 7. ALESSANDRO LEPIDINI (0) | 8. ANDREA ALEMANNI (0) | 9. ANTONELLA MELITO (0) | 10. ANTONIO CIANCIO (0),comune_2021
540,68,0.18732782369146006,1. CARLA CONSUELO FERMARIELLO (5) | 2. MAURIZIO VELOCCIA (5) | 3. GIULIA TEMPESTA (4) | 4. MARIANO ANGELUCCI (2) | 5. RICCARDO CORBUCCI (2) | 6. CLAUDIA PAPPATA' (1) | 7. FLAVIA RESTIVO (1) | 8. GIOVANNI ZANNOLA (1) | 9. NELLA CONVERTI (1) | 10. STEFANO MARONGIU (1),comune_2021
541,48,0.1276595744680851,1. CRISTINA MICHETELLI (2) | 2. CLAUDIA PAPPATA' (1) | 3. DANIELE PARRUCCI (1) | 4. ERICA BATTAGLIA (1) | 5. GIOVANNI ZANNOLA (1) | 6. GIULIA TEMPESTA (1) | 7. ILARIA PICCOLO (1) | 8. MARIANO ANGELUCCI (1) | 9. MONICA MORICONI (1) | 10. PIETRO VITTORIO BARBIERI (1),comune_2021
542,47,0.13864306784660768,1. MAURIZIO VELOCCIA (2) | 2. SABRINA ALFONSI (2) | 3. YIFAN LIN (2) | 4. CARLA CONSUELO FERMARIELLO (1) | 5. ERICA BATTAGLIA (1) | 6. GIAMMARCO PALMIERI (1) | 7. LORENZO MARINONE (1) | 8. NELLA CONVERTI (1) | 9. ALESSANDRO LEPIDINI (0) | 10. ANDREA ALEMANNI (0),comune_2021
543,64,0.20512820512820512,1. OLIMPIA TROILI (6) | 2. CRISTINA MICHETELLI (5) | 3. MAURIZIO VELOCCIA (5) | 4. ANTONIO STAMPETE (2) | 5. ANDREA ALEMANNI (1) | 6. SVETLANA CELLI (1) | 7. YURI TROMBETTI (1) | 8. ALESSANDRO LEPIDINI (0) | 9. ANTONELLA MELITO (0) | 10. ANTONIO CIANCIO (0),comune_2021
544,44,0.14332247557003258,1. DANIELE PARRUCCI (3) | 2. MAURIZIO VELOCCIA (3) | 3. MONICA MORICONI (3) | 4. OLIMPIA TROILI (3) | 5. ANTONIO STAMPETE (2) | 6. GIULIA TEMPESTA (2) | 7. RICCARDO CORBUCCI (2) | 8. ANDREA ALEMANNI (1) | 9. CRISTINA MICHETELLI (1) | 10. ERICA BATTAGLIA (1),comune_2021
545,75,0.1875,1. OLIMPIA TROILI (7) | 2. MAURIZIO VELOCCIA (5) | 3. GIULIA TEMPESTA (3) | 4. ROCCO STELITANO (3) | 5. ANTONELLA MELITO (2) | 6. DANIELE PARRUCCI (2) | 7. DARIO MARCUCCI (2) | 8. GIOVANNI ZANNOLA (2) | 9. MONICA MORICONI (2) | 10. VALERIA BAGLIO (2),comune_2021
546,105,0.23127753303964757,1. MAURIZIO VELOCCIA (16) | 2. OLIMPIA TROILI (15) | 3. ANDREA ALEMANNI (8) | 4. SVETLANA CELLI (6) | 5. CLAUDIA PAPPATA' (4) | 6. ANTONIO CIANCIO (1) | 7. ANTONIO STAMPETE (1) | 8. FLAVIA RESTIVO (1) | 9. GIULIA TEMPESTA (1) | 10. NELLA CONVERTI (1),comune_2021
547,57,0.15921787709497207,1. ANDREA ALEMANNI (5) | 2. MAURIZIO VELOCCIA (5) | 3. CRISTINA MICHETELLI (3) | 4. NELLA CONVERTI (3) | 5. OLIMPIA TROILI (3) | 6. CARLA CONSUELO FERMARIELLO (2) | 7. CLAUDIA PAPPATA' (2) | 8. DANIELE PARRUCCI (2) | 9. JULIAN COLABELLO (2) | 10. ROCCO STELITANO (2),comune_2021
548,63,0.15217391304347827,1. MAURIZIO VELOCCIA (3) | 2. CRISTINA MICHETELLI (2) | 3. ANDREA ALEMANNI (1) | 4. ELEONORA GRIMALDI (1) | 5. GIAMMARCO PALMIERI (1) | 6. GIULIA TEMPESTA (1) | 7. MARIANO ANGELUCCI (1) | 8. NELLA CONVERTI (1) | 9. PIERO SANDULLI (1) | 10. RICCARDO CORBUCCI (1),comune_2021
549,64,0.18181818181818182,1. OLIMPIA TROILI (7) | 2. MAURIZIO VELOCCIA (5) | 3. YURI TROMBETTI (3) | 4. ANTONIO STAMPETE (2) | 5. CARLA CONSUELO FERMARIELLO (2) | 6. CRISTINA MICHETELLI (2) | 7. NELLA CONVERTI (2) | 8. EDMOND GODO (1) | 9. ERICA BATTAGLIA (1) | 10. FLAVIA RESTIVO (1),comune_2021
550,29,0.10780669144981413,1. MAURIZIO VELOCCIA (3) | 2. ILARIA PICCOLO (1) | 3. SVETLANA CELLI (1) | 4. YURI TROMBETTI (1) | 5. ALESSANDRO LEPIDINI (0) | 6. ANDREA ALEMANNI (0) | 7. ANTONELLA MELITO (0) | 8. ANTONIO CIANCIO (0) | 9. ANTONIO STAMPETE (0) | 10. CARLA CONSUELO FERMARIELLO (0),comune_2021
551,37,0.12714776632302405,1. MAURIZIO VELOCCIA (8) | 2. OLIMPIA TROILI (7) | 3. ANDREA ALEMANNI (2) | 4. SVETLANA CELLI (2) | 5. CARLA CONSUELO FERMARIELLO (1) | 6. CRISTINA MICHETELLI (1) | 7. ILARIA PICCOLO (1) | 8. SABRINA ALFONSI (1) | 9. UBALDO RIGHETTI (1) | 10. YURI TROMBETTI (1),comune_2021
552,55,0.13349514563106796,1. MAURIZIO VELOCCIA (2) | 2. ERICA BATTAGLIA (1) | 3. GIAMMARCO PALMIERI (1) | 4. GIULIA TEMPESTA (1) | 5. MONICA MORICONI (1) | 6. PIERO SANDULLI (1) | 7. RICCARDO CORBUCCI (1) | 8. VALERIA BAGLIO (1) | 9. ALESSANDRO LEPIDINI (0) | 10. ANDREA ALEMANNI (0),comune_2021
553,50,0.12224938875305623,1. ANDREA ALEMANNI (3) | 2. MARIANO ANGELUCCI (3) | 3. SABRINA ALFONSI (2) | 4. STEFANO MARONGIU (2) | 5. ANTONELLA MELITO (1) | 6. FABRIZIO RUFO (1) | 7. GIULIA TEMPESTA (1) | 8. LORENZO MARINONE (1) | 9. MAURIZIO VELOCCIA (1) | 10. RICCARDO CORBUCCI (1),comune_2021
554,48,0.13636363636363635,1. GIULIA TEMPESTA (4) | 2. GIAMMARCO PALMIERI (3) | 3. RICCARDO CORBUCCI (3) | 4. UBALDO RIGHETTI (2) | 5. ANTONIO STAMPETE (1) | 6. CRISTINA MICHETELLI (1) | 7. DARIO MARCUCCI (1) | 8. FLAVIA RESTIVO (1) | 9. LORENZO MARINONE (1) | 10. PIERO SANDULLI (1),comune_2021
555,42,0.12844036697247707,1. OLIMPIA TROILI (8) | 2. MAURIZIO VELOCCIA (5) | 3. YURI TROMBETTI (4) | 4. ANDREA ALEMANNI (1) | 5. DANIELE PARRUCCI (1) | 6. STEFANO MARONGIU (1) | 7. SVETLANA CELLI (1) | 8. ALESSANDRO LEPIDINI (0) | 9. ANTONELLA MELITO (0) | 10. ANTONIO CIANCIO (0),comune_2021
556,128,0.28444444444444444,1. OLIMPIA TROILI (53) | 2. MAURIZIO VELOCCIA (46) | 3. YURI TROMBETTI (9) | 4. CLAUDIO PARAVATI (2) | 5. CRISTINA MICHETELLI (2) | 6. ERICA BATTAGLIA (2) | 7. ROCCO STELITANO (2) | 8. GIULIA TEMPESTA (1) | 9. MARIANO ANGELUCCI (1) | 10. SABRINA ALFONSI (1),comune_2021
557,89,0.28164556962025317,1. OLIMPIA TROILI (26) | 2. MAURIZIO VELOCCIA (18) | 3. YURI TROMBETTI (6) | 4. ILARIA PICCOLO (3) | 5. MASSIMO DE SIMONI (3) | 6. NELLA CONVERTI (3) | 7. CRISTINA MICHETELLI (2) | 8. DANIELE PARRUCCI (2) | 9. ERICA BATTAGLIA (2) | 10. GIAMMARCO PALMIERI (2),comune_2021
558,98,0.25857519788918204,1. ANDREA ALEMANNI (6) | 2. MAURIZIO VELOCCIA (6) | 3. DARIO MARCUCCI (4) | 4. YURI TROMBETTI (3) | 5. CRISTINA MICHETELLI (2) | 6. GIOVANNI CRISANTI (2) | 7. PIETRO VITTORIO BARBIERI (2) | 8. RICCARDO CORBUCCI (2) | 9. ROCCO STELITANO (2) | 10. SABRINA ALFONSI (2),comune_2021
559,58,0.17737003058103976,1. OLIMPIA TROILI (4) | 2. CLAUDIO PARAVATI (3) | 3. ERICA BATTAGLIA (3) | 4. MAURIZIO VELOCCIA (3) | 5. ANDREA ALEMANNI (2) | 6. RICCARDO CORBUCCI (2) | 7. SABRINA ALFONSI (2) | 8. SVETLANA CELLI (2) | 9. CLAUDIA PAPPATA' (1) | 10. ELEONORA GRIMALDI (1),comune_2021
560,61,0.18484848484848485,1. MAURIZIO VELOCCIA (4) | 2. GIAMMARCO PALMIERI (3) | 3. SABRINA ALFONSI (3) | 4. ANTONIO STAMPETE (2) | 5. CARLA CONSUELO FERMARIELLO (2) | 6. CRISTINA MICHETELLI (2) | 7. MARIANO ANGELUCCI (2) | 8. OLIMPIA TROILI (2) | 9. PIETRO VITTORIO BARBIERI (2) | 10. VALERIA BAGLIO (2),comune_2021
561,99,0.20412371134020618,1. OLIMPIA TROILI (14) | 2. YURI TROMBETTI (13) | 3. CARLA CONSUELO FERMARIELLO (4) | 4. PIERO SANDULLI (3) | 5. ERICA BATTAGLIA (2) | 6. ROCCO STELITANO (2) | 7. ANDREA ALEMANNI (1) | 8. FABRIZIO RUFO (1) | 9. MONICA MORICONI (1) | 10. NELLA CONVERTI (1),comune_2021
562,76,0.17633410672853828,1. NELLA CONVERTI (6) | 2. MAURIZIO VELOCCIA (4) | 3. GIULIA TEMPESTA (2) | 4. OLIMPIA TROILI (2) | 5. RICCARDO CORBUCCI (2) | 6. ROCCO STELITANO (2) | 7. YURI TROMBETTI (2) | 8. ANDREA ALEMANNI (1) | 9. GIAMMARCO PALMIERI (1) | 10. GIOVANNI ZANNOLA (1),comune_2021
563,92,0.17391304347826086,1. RICCARDO CORBUCCI (5) | 2. GIULIA TEMPESTA (4) | 3. YURI TROMBETTI (4) | 4. CRISTINA MICHETELLI (3) | 5. PIERO SANDULLI (3) | 6. ROCCO STELITANO (3) | 7. VALERIA BAGLIO (3) | 8. ANTONIO STAMPETE (2) | 9. MARIANO ANGELUCCI (2) | 10. SVETLANA CELLI (2),comune_2021
564,61,0.1783625730994152,1. YURI TROMBETTI (15) | 2. CRISTINA MICHETELLI (6) | 3. GIAMMARCO PALMIERI (4) | 4. SVETLANA CELLI (3) | 5. MAURIZIO VELOCCIA (2) | 6. ROCCO STELITANO (2) | 7. CLAUDIA PAPPATA' (1) | 8. PIETRO VITTORIO BARBIERI (1) | 9. SABRINA ALFONSI (1) | 10. ALESSANDRO LEPIDINI (0),comune_2021
565,40,0.13986013986013987,1. YURI TROMBETTI (5) | 2. MAURIZIO VELOCCIA (3) | 3. ANDREA ALEMANNI (1) | 4. CRISTINA MICHETELLI (1) | 5. DARIO MARCUCCI (1) | 6. OLIMPIA TROILI (1) | 7. SVETLANA CELLI (1) | 8. ALESSANDRO LEPIDINI (0) | 9. ANTONELLA MELITO (0) | 10. ANTONIO CIANCIO (0),comune_2021
566,21,0.08333333333333333,1. GIOVANNI ZANNOLA (4) | 2. YURI TROMBETTI (4) | 3. ANTONIO STAMPETE (3) | 4. SVETLANA CELLI (3) | 5. ANDREA ALEMANNI (2) | 6. VALERIA BAGLIO (2) | 7. CARLA CONSUELO FERMARIELLO (1) | 8. GIULIA TEMPESTA (1) | 9. ILARIA PICCOLO (1) | 10. MAURIZIO VELOCCIA (1),comune_2021
567,57,0.15159574468085107,1. SVETLANA CELLI (4) | 2. YURI TROMBETTI (4) | 3. ANDREA ALEMANNI (3) | 4. CRISTINA MICHETELLI (3) | 5. GIULIA TEMPESTA (3) | 6. GIOVANNI ZANNOLA (2) | 7. ANTONIO CIANCIO (1) | 8. CARLA CONSUELO FERMARIELLO (1) | 9. DANIELE PARRUCCI (1) | 10. MAURIZIO VELOCCIA (1),comune_2021
568,97,0.16753022452504318,1. GIULIA TEMPESTA (7) | 2. SVETLANA CELLI (4) | 3. CLAUDIA PAPPATA' (3) | 4. GIAMMARCO PALMIERI (3) | 5. ILARIA PICCOLO (3) | 6. PIETRO VITTORIO BARBIERI (3) | 7. RICCARDO CORBUCCI (3) | 8. ANTONIO STAMPETE (2) | 9. DANIELE PARRUCCI (2) | 10. GIOVANNI ZANNOLA (2),comune_2021
569,62,0.21908127208480566,1. ILARIA PICCOLO (4) | 2. CLAUDIA PAPPATA' (3) | 3. GIAMMARCO PALMIERI (3) | 4. GIULIA TEMPESTA (3) | 5. MARIANO ANGELUCCI (3) | 6. PIETRO VITTORIO BARBIERI (3) | 7. RICCARDO CORBUCCI (3) | 8. GIOVANNI ZANNOLA (2) | 9. SABRINA ALFONSI (2) | 10. YURI TROMBETTI (2),comune_2021
570,39,0.13448275862068965,1. GIULIA TEMPESTA (7) | 2. RICCARDO CORBUCCI (6) | 3. ANDREA ALEMANNI (1) | 4. ERICA BATTAGLIA (1) | 5. ILARIA PICCOLO (1) | 6. LORENZO MARINONE (1) | 7. PIETRO VITTORIO BARBIERI (1) | 8. ROCCO STELITANO (1) | 9. SVETLANA CELLI (1) | 10. VALERIA BAGLIO (1),comune_2021
571,82,0.20707070707070707,1. RICCARDO CORBUCCI (5) | 2. GIULIA TEMPESTA (4) | 3. ANDREA ALEMANNI (2) | 4. ANTONELLA MELITO (2) | 5. CARLA CONSUELO FERMARIELLO (2) | 6. CRISTINA MICHETELLI (2) | 7. ERICA BATTAGLIA (2) | 8. MARIANO ANGELUCCI (2) | 9. MAURIZIO VELOCCIA (2) | 10. NELLA CONVERTI (2),comune_2021
572,102,0.21888412017167383,1. ANDREA ALEMANNI (3) | 2. ANTONIO STAMPETE (3) | 3. GIULIA TEMPESTA (3) | 4. QAMAR ZAMAN (3) | 5. RICCARDO CORBUCCI (3) | 6. ROCCO STELITANO (3) | 7. CLAUDIA PAPPATA' (2) | 8. GIAMMARCO PALMIERI (2) | 9. VALERIA BAGLIO (2) | 10. ANTONIO CIANCIO (1),comune_2021
573,76,0.17966903073286053,1. SVETLANA CELLI (6) | 2. CLAUDIA PAPPATA' (3) | 3. ANTONIO CIANCIO (2) | 4. DANIELE PARRUCCI (2) | 5. PIETRO VITTORIO BARBIERI (2) | 6. ANDREA ALEMANNI (1) | 7. OLIMPIA TROILI (1) | 8. SABRINA ALFONSI (1) | 9. UBALDO RIGHETTI (1) | 10. YURI TROMBETTI (1),comune_2021
574,86,0.23433242506811988,1. PIERO SANDULLI (3) | 2. CLAUDIA PAPPATA' (2) | 3. FABRIZIO RUFO (2) | 4. RICCARDO CORBUCCI (2) | 5. MARIANO ANGELUCCI (1) | 6. ALESSANDRO LEPIDINI (0) | 7. ANDREA ALEMANNI (0) | 8. ANTONELLA MELITO (0) | 9. ANTONIO CIANCIO (0) | 10. ANTONIO STAMPETE (0),comune_2021
575,76,0.1974025974025974,1. ANDREA ALEMANNI (2) | 2. CLAUDIA PAPPATA' (1) | 3. CRISTINA MICHETELLI (1) | 4. GIAMMARCO PALMIERI (1) | 5. GIOVANNI ZANNOLA (1) | 6. GIULIA TEMPESTA (1) | 7. NELLA CONVERTI (1) | 8. RICCARDO CORBUCCI (1) | 9. VALERIA BAGLIO (1) | 10. YURI TROMBETTI (1),comune_2021
576,67,0.14888888888888888,1. MAURIZIO VELOCCIA (4) | 2. NELLA CONVERTI (3) | 3. OLIMPIA TROILI (3) | 4. PIETRO VITTORIO BARBIERI (2) | 5. STEFANO MARONGIU (2) | 6. UBALDO RIGHETTI (2) | 7. CARLA CONSUELO FERMARIELLO (1) | 8. JULIAN COLABELLO (1) | 9. MARIANO ANGELUCCI (1) | 10. RICCARDO CORBUCCI (1),comune_2021
577,54,0.12,1. ERICA BATTAGLIA (6) | 2. MAURIZIO VELOCCIA (5) | 3. NELLA CONVERTI (5) | 4. OLIMPIA TROILI (5) | 5. DANIELE PARRUCCI (3) | 6. MASSIMO DE SIMONI (3) | 7. ANTONIO STAMPETE (2) | 8. ANTONIO CIANCIO (1) | 9. STEFANO MARONGIU (1) | 10. ALESSANDRO LEPIDINI (0),comune_2021
578,69,0.17468354430379746,1. MARIANO ANGELUCCI (2) | 2. MASSIMO DE SIMONI (2) | 3. MAURIZIO VELOCCIA (2) | 4. NELLA CONVERTI (2) | 5. SABRINA ALFONSI (2) | 6. DARIO MARCUCCI (1) | 7. GIAMMARCO PALMIERI (1) | 8. GIOVANNI ZANNOLA (1) | 9. MONICA MORICONI (1) | 10. ROCCO STELITANO (1),comune_2021
579,58,0.13842482100238662,1. GIOVANNI ZANNOLA (3) | 2. NELLA CONVERTI (3) | 3. VALERIA BAGLIO (3) | 4. ANDREA ALEMANNI (1) | 5. ELEONORA GRIMALDI (1) | 6. SVETLANA CELLI (1) | 7. ALESSANDRO LEPIDINI (0) | 8. ANTONELLA MELITO (0) | 9. ANTONIO CIANCIO (0) | 10. ANTONIO STAMPETE (0),comune_2021
580,44,0.12154696132596685,1. ANTONIO CIANCIO (2) | 2. MAURIZIO VELOCCIA (2) | 3. ERICA BATTAGLIA (1) | 4. LORENZO MARINONE (1) | 5. NELLA CONVERTI (1) | 6. SABRINA ALFONSI (1) | 7. ALESSANDRO LEPIDINI (0) | 8. ANDREA ALEMANNI (0) | 9. ANTONELLA MELITO (0) | 10. ANTONIO STAMPETE (0),comune_2021
581,66,0.18333333333333332,1. GIAMMARCO PALMIERI (5) | 2. MARIANO ANGELUCCI (2) | 3. MAURIZIO VELOCCIA (2) | 4. PIETRO VITTORIO BARBIERI (2) | 5. ANDREA ALEMANNI (1) | 6. ANTONELLA MELITO (1) | 7. CLAUDIA PAPPATA' (1) | 8. CRISTINA MICHETELLI (1) | 9. EDMOND GODO (1) | 10. ERICA BATTAGLIA (1),comune_2021
582,41,0.1151685393258427,1. ANDREA ALEMANNI (3) | 2. SVETLANA CELLI (3) | 3. ELEONORA GRIMALDI (2) | 4. ERICA BATTAGLIA (2) | 5. GIAMMARCO PALMIERI (2) | 6. GIOVANNI ZANNOLA (2) | 7. ANTONELLA MELITO (1) | 8. CRISTINA MICHETELLI (1) | 9. MAURIZIO VELOCCIA (1) | 10. NELLA CONVERTI (1),comune_2021
583,62,0.16986301369863013,1. GIORGIO RAFFAELE CALVI (3) | 2. FABRIZIO RUFO (2) | 3. SABRINA ALFONSI (2) | 4. YURI TROMBETTI (2) | 5. ANDREA ALEMANNI (1) | 6. CARLA CONSUELO FERMARIELLO (1) | 7. ERICA BATTAGLIA (1) | 8. GIOVANNI ZANNOLA (1) | 9. MASSIMO DE SIMONI (1) | 10. MAURIZIO VELOCCIA (1),comune_2021
584,53,0.20075757575757575,1. GIAMMARCO PALMIERI (7) | 2. YURI TROMBETTI (4) | 3. GIOVANNI CRISANTI (1) | 4. MAURIZIO VELOCCIA (1) | 5. SABRINA ALFONSI (1) | 6. UBALDO RIGHETTI (1) | 7. ALESSANDRO LEPIDINI (0) | 8. ANDREA ALEMANNI (0) | 9. ANTONELLA MELITO (0) | 10. ANTONIO CIANCIO (0),comune_2021
585,51,0.18411552346570398,1. YURI TROMBETTI (7) | 2. GIAMMARCO PALMIERI (5) | 3. ERICA BATTAGLIA (2) | 4. SABRINA ALFONSI (2) | 5. ANDREA ALEMANNI (1) | 6. CARLA CONSUELO FERMARIELLO (1) | 7. CRISTINA MICHETELLI (1) | 8. MAURIZIO VELOCCIA (1) | 9. NELLA CONVERTI (1) | 10. UBALDO RIGHETTI (1),comune_2021
586,65,0.19877675840978593,1. YURI TROMBETTI (9) | 2. ANDREA ALEMANNI (5) | 3. CARLA CONSUELO FERMARIELLO (4) | 4. SVETLANA CELLI (4) | 5. DANIELE PARRUCCI (3) | 6. CLAUDIA PAPPATA' (1) | 7. GIAMMARCO PALMIERI (1) | 8. GIOVANNI CRISANTI (1) | 9. UBALDO RIGHETTI (1) | 10. ALESSANDRO LEPIDINI (0),comune_2021
587,58,0.1554959785522788,1. GIAMMARCO PALMIERI (9) | 2. ANTONIO STAMPETE (3) | 3. CLAUDIA PAPPATA' (3) | 4. MAURIZIO VELOCCIA (3) | 5. SVETLANA CELLI (3) | 6. ANTONELLA MELITO (2) | 7. CARLA CONSUELO FERMARIELLO (2) | 8. YURI TROMBETTI (2) | 9. ANTONIO CIANCIO (1) | 10. NELLA CONVERTI (1),comune_2021
588,67,0.18157181571815717,1. GIAMMARCO PALMIERI (4) | 2. SABRINA ALFONSI (3) | 3. PIERO SANDULLI (2) | 4. UBALDO RIGHETTI (2) | 5. YURI TROMBETTI (2) | 6. ANDREA ALEMANNI (1) | 7. ANTONELLA MELITO (1) | 8. CARLA CONSUELO FERMARIELLO (1) | 9. DARIO MARCUCCI (1) | 10. ERICA BATTAGLIA (1),comune_2021
589,33,0.11148648648648649,1. GIAMMARCO PALMIERI (3) | 2. DANIELE PARRUCCI (2) | 3. CLAUDIA PAPPATA' (1) | 4. MARIANO ANGELUCCI (1) | 5. ALESSANDRO LEPIDINI (0) | 6. ANDREA ALEMANNI (0) | 7. ANTONELLA MELITO (0) | 8. ANTONIO CIANCIO (0) | 9. ANTONIO STAMPETE (0) | 10. CARLA CONSUELO FERMARIELLO (0),comune_2021
590,55,0.13317191283292978,1. GIAMMARCO PALMIERI (8) | 2. ERICA BATTAGLIA (4) | 3. CARLA CONSUELO FERMARIELLO (2) | 4. MAURIZIO VELOCCIA (1) | 5. ALESSANDRO LEPIDINI (0) | 6. ANDREA ALEMANNI (0) | 7. ANTONELLA MELITO (0) | 8. ANTONIO CIANCIO (0) | 9. ANTONIO STAMPETE (0) | 10. CLAUDIA PAPPATA' (0),comune_2021
591,58,0.14215686274509803,1. ANDREA ALEMANNI (3) | 2. GIAMMARCO PALMIERI (3) | 3. LORENZO MARINONE (2) | 4. VALERIA BAGLIO (2) | 5. ALESSANDRO LEPIDINI (0) | 6. ANTONELLA MELITO (0) | 7. ANTONIO CIANCIO (0) | 8. ANTONIO STAMPETE (0) | 9. CARLA CONSUELO FERMARIELLO (0) | 10. CLAUDIA PAPPATA' (0),comune_2021
592,61,0.17784256559766765,1. GIAMMARCO PALMIERI (5) | 2. MARIANO ANGELUCCI (3) | 3. ANDREA ALEMANNI (2) | 4. DARIO MARCUCCI (2) | 5. GIULIA TEMPESTA (2) | 6. PIERO SANDULLI (2) | 7. ROCCO STELITANO (2) | 8. ANTONIO STAMPETE (1) | 9. CARLA CONSUELO FERMARIELLO (1) | 10. DANIELE PARRUCCI (1),comune_2021
593,78,0.1780821917808219,1. STEFANO MARONGIU (3) | 2. MARIANO ANGELUCCI (2) | 3. MAURIZIO VELOCCIA (2) | 4. CARLA CONSUELO FERMARIELLO (1) | 5. CLAUDIA PAPPATA' (1) | 6. DANIELE PARRUCCI (1) | 7. DARIO MARCUCCI (1) | 8. FABRIZIO RUFO (1) | 9. GIULIA TEMPESTA (1) | 10. YURI TROMBETTI (1),comune_2021
594,59,0.1586021505376344,1. GIAMMARCO PALMIERI (6) | 2. YURI TROMBETTI (6) | 3. CRISTINA MICHETELLI (4) | 4. CARLA CONSUELO FERMARIELLO (3) | 5. ERICA BATTAGLIA (3) | 6. ROCCO STELITANO (3) | 7. VALERIA BAGLIO (2) | 8. DANIELE PARRUCCI (1) | 9. LORENZO MARINONE (1) | 10. MAURIZIO VELOCCIA (1),comune_2021
595,70,0.1303538175046555,1. ALESSANDRO LEPIDINI (4) | 2. CARLA CONSUELO FERMARIELLO (4) | 3. CLAUDIA PAPPATA' (2) | 4. ILARIA PICCOLO (2) | 5. PIERO SANDULLI (2) | 6. SABRINA ALFONSI (2) | 7. VALERIA BAGLIO (2) | 8. MAURIZIO VELOCCIA (1) | 9. STEFANO MARONGIU (1) | 10. YURI TROMBETTI (1),comune_2021
596,78,0.16082474226804125,1. GIAMMARCO PALMIERI (23) | 2. CLAUDIA PAPPATA' (5) | 3. MONICA MORICONI (3) | 4. VALERIA BAGLIO (3) | 5. DANIELE PARRUCCI (2) | 6. ELEONORA GRIMALDI (2) | 7. DARIO MARCUCCI (1) | 8. ERICA BATTAGLIA (1) | 9. FABRIZIO RUFO (1) | 10. MARIANO ANGELUCCI (1),comune_2021
597,56,0.14285714285714285,1. GIAMMARCO PALMIERI (10) | 2. CLAUDIA PAPPATA' (3) | 3. PIETRO VITTORIO BARBIERI (3) | 4. ERICA BATTAGLIA (2) | 5. ANDREA ALEMANNI (1) | 6. ANTONIO CIANCIO (1) | 7. CRISTINA MICHETELLI (1) | 8. GIOVANNI ZANNOLA (1) | 9. LORENZO MARINONE (1) | 10. ALESSANDRO LEPIDINI (0),comune_2021
598,74,0.16335540838852097,1. GIAMMARCO PALMIERI (15) | 2. YURI TROMBETTI (4) | 3. CLAUDIA PAPPATA' (3) | 4. CARLA CONSUELO FERMARIELLO (2) | 5. NELLA CONVERTI (2) | 6. ANTONELLA MELITO (1) | 7. DANIELE PARRUCCI (1) | 8. FLAVIA RESTIVO (1) | 9. GIULIA TEMPESTA (1) | 10. ILARIA PICCOLO (1),comune_2021
599,50,0.12468827930174564,1. GIAMMARCO PALMIERI (2) | 2. GIOVANNI ZANNOLA (2) | 3. GIULIA TEMPESTA (2) | 4. RICCARDO CORBUCCI (2) | 5. SABRINA ALFONSI (2) | 6. UBALDO RIGHETTI (2) | 7. ANDREA ALEMANNI (1) | 8. ANTONELLA MELITO (1) | 9. JULIAN COLABELLO (1) | 10. MAURIZIO VELOCCIA (1),comune_2021
600,73,0.1738095238095238,1. ANDREA ALEMANNI (5) | 2. GIAMMARCO PALMIERI (4) | 3. UBALDO RIGHETTI (4) | 4. ERICA BATTAGLIA (2) | 5. ANTONIO CIANCIO (1) | 6. DANIELE PARRUCCI (1) | 7. FABRIZIO RUFO (1) | 8. GIULIA TEMPESTA (1) | 9. ILARIA PICCOLO (1) | 10. MASSIMO DE SIMONI (1),comune_2021
601,71,0.14699792960662525,1. GIULIA TEMPESTA (5) | 2. CLAUDIA PAPPATA' (4) | 3. MARIANO ANGELUCCI (4) | 4. DANIELE PARRUCCI (3) | 5. GIAMMARCO PALMIERI (3) | 6. ANDREA ALEMANNI (2) | 7. LORENZO MARINONE (2) | 8. NELLA CONVERTI (2) | 9. RICCARDO CORBUCCI (2) | 10. SVETLANA CELLI (2),comune_2021
602,59,0.14320388349514562,1. DANIELE PARRUCCI (4) | 2. MAURIZIO VELOCCIA (3) | 3. CARLA CONSUELO FERMARIELLO (2) | 4. YURI TROMBETTI (2) | 5. ANDREA ALEMANNI (1) | 6. FABRIZIO RUFO (1) | 7. GIULIA TEMPESTA (1) | 8. MARIANO ANGELUCCI (1) | 9. ALESSANDRO LEPIDINI (0) | 10. ANTONELLA MELITO (0),comune_2021
603,48,0.10619469026548672,1. UBALDO RIGHETTI (2) | 2. YURI TROMBETTI (2) | 3. ANDREA ALEMANNI (1) | 4. CRISTINA MICHETELLI (1) | 5. DANIELE PARRUCCI (1) | 6. GIOVANNI ZANNOLA (1) | 7. MAURIZIO VELOCCIA (1) | 8. MONICA MORICONI (1) | 9. RICCARDO CORBUCCI (1) | 10. SABRINA ALFONSI (1),comune_2021
604,29,0.12083333333333333,1. ROCCO STELITANO (8) | 2. YURI TROMBETTI (3) | 3. ANTONIO CIANCIO (1) | 4. CARLA CONSUELO FERMARIELLO (1) | 5. CLAUDIA PAPPATA' (1) | 6. GIAMMARCO PALMIERI (1) | 7. SVETLANA CELLI (1) | 8. ALESSANDRO LEPIDINI (0) | 9. ANDREA ALEMANNI (0) | 10. ANTONELLA MELITO (0),comune_2021
